id_pedido;produto;categoria;fornecedor;status;custo_unitario;quantidade;lead_time_dias;custo_frete
PED-13803;Caixa Papelão;Embalagens;Norte Logística;Em trânsito;USD 187,58;175 unidades;9;R$ 520,71
PED-13804;Válvula Hidráulica;Mecânica;LogTech Brasil;Entregue;USD 156,46;23 unidades;6;R$ 454,81
PED-13805;Sensor Prototipo;Eletrônicos;Norte Logística;Em trânsito;USD 445,46;224 unidades;20;R$ 461,08
PED-13806;Sensor Prototipo;Eletrônicos;Delta Matérias-Primas;Atrasado;USD 488,6;375 unidades;20;R$ 570,52
PED-13807;Polímero Industrial;Química;Nordeste Distribuidora;Atrasado;USD 173,36;96 unidades;20;R$ 637,57
PED-13808;Resina Epoxi;Química;Nordeste Distribuidora;Entregue;USD 151,69;399 unidades;31;R$ 612,74
PED-13809;Cabo de Cobre;Metalurgia;Nordeste Distribuidora;Atrasado;USD 213,02;244 unidades;23;R$ 575,43
PED-13810;Resina Epoxi;Química;Global Shipping;Atrasado;USD 176,44;172 unidades;22;R$ 723,52
PED-13811;Sensor Prototipo;Eletrônicos;Delta Matérias-Primas;Em trânsito;USD 460,16;124 unidades;20;R$ 528,67
PED-13812;Polímero Industrial;Química;Global Shipping;Atrasado;USD 181,15;107 unidades;34;R$ 683,25
PED-13813;Chapa de Aço;Metalurgia;Nordeste Distribuidora;Atrasado;USD 166,66;499 unidades;21;R$ 595,91
PED-13814;Circuito Impresso;Eletrônicos;Sul Metais;Entregue;USD 374,14;93 unidades;12;R$ 470,7
PED-13815;Circuito Impresso;Eletrônicos;Nordeste Distribuidora;Atrasado;USD 495,79;18 unidades;19;R$ 519,42
PED-13816;Motor de Passo;Mecânica;Delta Matérias-Primas;Em trânsito;USD 153,4;126 unidades;19;R$ 506,27
PED-13817;Motor de Passo;Mecânica;Nordeste Distribuidora;Atrasado;USD 167,2;47 unidades;16;R$ 640,18
PED-13818;Motor de Passo;Mecânica;Amazonas Tech;Atrasado;USD 209,59;405 unidades;41;R$ 793,73
PED-13819;Circuito Impresso;Eletrônicos;LogTech Brasil;Entregue;USD 414,44;218 unidades;5;R$ 315,68
PED-13820;Motor de Passo;Mecânica;Sul Metais;Entregue;USD 142,93;172 unidades;12;R$ 521,74
PED-13821;Resina Epoxi;Química;LogTech Brasil;Entregue;USD 129,43;391 unidades;5;R$ 311,46
PED-13822;Motor de Passo;Mecânica;Delta Matérias-Primas;Entregue;USD 109,43;62 unidades;22;R$ 542,0
PED-13823;Sensor Prototipo;Eletrônicos;Sudeste Express;Entregue;USD 416,26;53 unidades;13;R$ 548,17
PED-13824;Chapa de Aço;Metalurgia;Norte Logística;Em trânsito;USD 164,05;421 unidades;17;R$ 553,97
PED-13825;Caixa Papelão;Embalagens;Bahia Peças;Entregue;USD 165,79;446 unidades;15;R$ 507,13
PED-13826;Válvula Hidráulica;Mecânica;Sul Metais;Em trânsito;USD 151,49;141 unidades;13;R$ 500,75
PED-13827;Válvula Hidráulica;Mecânica;Sul Metais;Atrasado;USD 149,15;378 unidades;12;R$ 398,12
PED-13828;Chapa de Aço;Metalurgia;Nordeste Distribuidora;Atrasado;USD 147,01;55 unidades;18;R$ 593,33
PED-13829;Circuito Impresso;Eletrônicos;Nordeste Distribuidora;Atrasado;USD 475,6;243 unidades;14;R$ 626,15
PED-13830;Resina Epoxi;Química;Amazonas Tech;Em trânsito;USD 214,6;42 unidades;41;R$ 812,21
PED-13831;Motor de Passo;Mecânica;Global Shipping;Atrasado;USD 193,96;336 unidades;17;R$ 660,24
PED-13832;Chapa de Aço;Metalurgia;Nordeste Distribuidora;Em trânsito;USD 190,95;417 unidades;23;R$ 591,16
PED-13833;Circuito Impresso;Eletrônicos;Norte Logística;Atrasado;USD 398,65;33 unidades;16;R$ 523,67
PED-13834;Sensor Prototipo;Eletrônicos;Bahia Peças;Entregue;USD 379,87;496 unidades;12;R$ 526,84
PED-13835;Polímero Industrial;Química;Indústrias Alfa;Atrasado;USD 159,29;11 unidades;15;R$ 570,14
PED-13836;Válvula Hidráulica;Mecânica;Delta Matérias-Primas;Entregue;USD 189,06;488 unidades;14;R$ 606,82
PED-13837;Válvula Hidráulica;Mecânica;LogTech Brasil;Atrasado;USD 134,2;165 unidades;5;R$ 335,87
PED-13838;Polímero Industrial;Química;Global Shipping;Entregue;USD 160,64;314 unidades;19;R$ 681,8
PED-13839;Cabo de Cobre;Metalurgia;Sudeste Express;Entregue;USD 156,36;412 unidades;18;R$ 485,6
PED-13840;Circuito Impresso;Eletrônicos;Nordeste Distribuidora;Em trânsito;USD 488,68;163 unidades;23;R$ 483,76
PED-13841;Polímero Industrial;Química;Bahia Peças;Atrasado;USD 128,95;68 unidades;15;R$ 550,79
PED-13842;Sensor Prototipo;Eletrônicos;Delta Matérias-Primas;Entregue;USD 412,98;297 unidades;12;R$ 639,21
PED-13843;Motor de Passo;Mecânica;Indústrias Alfa;Atrasado;USD 128,96;28 unidades;10;R$ 470,0
PED-13844;Chapa de Aço;Metalurgia;Norte Logística;Em trânsito;USD 145,11;392 unidades;13;R$ 533,94
PED-13845;Circuito Impresso;Eletrônicos;Norte Logística;Entregue;USD 403,93;171 unidades;20;R$ 546,85
PED-13846;Cabo de Cobre;Metalurgia;Indústrias Alfa;Entregue;USD 130,06;250 unidades;17;R$ 495,4
PED-13847;Motor de Passo;Mecânica;Nordeste Distribuidora;Em trânsito;USD 143,94;403 unidades;23;R$ 603,58
PED-13848;Cabo de Cobre;Metalurgia;Norte Logística;Entregue;USD 100,91;470 unidades;12;R$ 514,54
PED-13849;Caixa Papelão;Embalagens;Sudeste Express;Em trânsito;USD 174,54;352 unidades;14;R$ 428,6
PED-13850;Cabo de Cobre;Metalurgia;LogTech Brasil;Entregue;USD 125,87;99 unidades;6;R$ 297,93
PED-13851;Chapa de Aço;Metalurgia;Global Shipping;Atrasado;USD 119,98;363 unidades;19;R$ 639,76
PED-13852;Resina Epoxi;Química;LogTech Brasil;Entregue;USD 125,55;148 unidades;7;R$ 405,18
PED-13853;Circuito Impresso;Eletrônicos;Amazonas Tech;Entregue;USD 560,03;128 unidades;42;R$ 878,16
PED-13854;Chapa de Aço;Metalurgia;Amazonas Tech;Atrasado;USD 239,8;296 unidades;24;R$ 960,71
PED-13855;Chapa de Aço;Metalurgia;Global Shipping;Atrasado;USD 188,52;446 unidades;25;R$ 725,75
PED-13856;Sensor Prototipo;Eletrônicos;Delta Matérias-Primas;Atrasado;USD 459,08;190 unidades;24;R$ 530,85
PED-13857;Motor de Passo;Mecânica;Indústrias Alfa;Em trânsito;USD 178,3;374 unidades;17;R$ 563,36
PED-13858;Válvula Hidráulica;Mecânica;Delta Matérias-Primas;Atrasado;USD 157,45;312 unidades;24;R$ 658,11
PED-13859;Polímero Industrial;Química;Sudeste Express;Entregue;USD 154,68;139 unidades;10;R$ 578,0
PED-13860;Caixa Papelão;Embalagens;LogTech Brasil;Em trânsito;USD 154,17;293 unidades;3;R$ 370,44
PED-13861;Válvula Hidráulica;Mecânica;Sudeste Express;Atrasado;USD 138,49;375 unidades;15;R$ 598,25
PED-13862;Polímero Industrial;Química;Indústrias Alfa;Em trânsito;USD 137,11;405 unidades;13;R$ 491,08
PED-13863;Resina Epoxi;Química;Sul Metais;Atrasado;USD 143,34;351 unidades;12;R$ 417,9
PED-13864;Cabo de Cobre;Metalurgia;Norte Logística;Entregue;USD 167,99;37 unidades;14;R$ 566,59
PED-13865;Cabo de Cobre;Metalurgia;LogTech Brasil;Em trânsito;USD 139,87;185 unidades;5;R$ 488,05
PED-13866;Resina Epoxi;Química;Norte Logística;Em trânsito;USD 144,03;442 unidades;10;R$ 668,01
PED-13867;Polímero Industrial;Química;Sul Metais;Em trânsito;USD 173,8;131 unidades;12;R$ 500,93
PED-13868;Resina Epoxi;Química;Bahia Peças;Em trânsito;USD 150,09;433 unidades;20;R$ 538,36
PED-13869;Válvula Hidráulica;Mecânica;Norte Logística;Atrasado;USD 169,2;89 unidades;15;R$ 521,42
PED-13870;Circuito Impresso;Eletrônicos;Sudeste Express;Entregue;USD 400,72;300 unidades;17;R$ 530,54
PED-13871;Circuito Impresso;Eletrônicos;Norte Logística;Em trânsito;USD 379,97;112 unidades;15;R$ 536,53
PED-13872;Sensor Prototipo;Eletrônicos;Norte Logística;Atrasado;USD 365,02;134 unidades;8;R$ 619,06
PED-13873;Circuito Impresso;Eletrônicos;Sudeste Express;Atrasado;USD 400,31;446 unidades;9;R$ 594,32
PED-13874;Chapa de Aço;Metalurgia;Global Shipping;Atrasado;USD 170,69;316 unidades;21;R$ 658,34
PED-13875;Sensor Prototipo;Eletrônicos;Sudeste Express;Em trânsito;USD 382,89;416 unidades;7;R$ 460,33
PED-13876;Motor de Passo;Mecânica;Indústrias Alfa;Entregue;USD 154,19;114 unidades;14;R$ 489,75
PED-13877;Resina Epoxi;Química;Norte Logística;Atrasado;USD 171,87;419 unidades;21;R$ 554,42
PED-13878;Circuito Impresso;Eletrônicos;Global Shipping;Entregue;USD 460,98;260 unidades;19;R$ 711,69
PED-13879;Válvula Hidráulica;Mecânica;Sudeste Express;Entregue;USD 148,19;183 unidades;13;R$ 502,83
PED-13880;Motor de Passo;Mecânica;Indústrias Alfa;Entregue;USD 181,26;331 unidades;11;R$ 539,91
PED-13881;Circuito Impresso;Eletrônicos;Global Shipping;Entregue;USD 449,17;311 unidades;23;R$ 685,01
PED-13882;Válvula Hidráulica;Mecânica;Nordeste Distribuidora;Entregue;USD 158,58;195 unidades;23;R$ 560,68
PED-13883;Sensor Prototipo;Eletrônicos;Nordeste Distribuidora;Em trânsito;USD 483,84;281 unidades;22;R$ 676,75
PED-13884;Cabo de Cobre;Metalurgia;Sul Metais;Entregue;USD 123,04;249 unidades;9;R$ 434,9
PED-13885;Caixa Papelão;Embalagens;Sul Metais;Em trânsito;USD 147,57;466 unidades;12;R$ 463,84
PED-13886;Circuito Impresso;Eletrônicos;Global Shipping;Atrasado;USD 402,06;219 unidades;31;R$ 647,51
PED-13887;Sensor Prototipo;Eletrônicos;Bahia Peças;Entregue;USD 403,42;374 unidades;13;R$ 559,02
PED-13888;Sensor Prototipo;Eletrônicos;Global Shipping;Entregue;USD 408,86;245 unidades;17;R$ 701,76
PED-13889;Cabo de Cobre;Metalurgia;Global Shipping;Em trânsito;USD 180,64;402 unidades;25;R$ 630,14
PED-13890;Polímero Industrial;Química;Amazonas Tech;Em trânsito;USD 184,68;233 unidades;26;R$ 878,9
PED-13891;Cabo de Cobre;Metalurgia;Global Shipping;Atrasado;USD 146,87;89 unidades;21;R$ 653,4
PED-13892;Caixa Papelão;Embalagens;Delta Matérias-Primas;Entregue;USD 161,44;108 unidades;21;R$ 563,93
PED-13893;Resina Epoxi;Química;Bahia Peças;Entregue;USD 176,31;351 unidades;20;R$ 529,14
PED-13894;Circuito Impresso;Eletrônicos;Indústrias Alfa;Entregue;USD 391,25;474 unidades;15;R$ 497,31
PED-13895;Cabo de Cobre;Metalurgia;Sudeste Express;Entregue;USD 170,61;96 unidades;16;R$ 547,44
PED-13896;Resina Epoxi;Química;Global Shipping;Atrasado;USD 183,65;243 unidades;17;R$ 725,4
PED-13897;Caixa Papelão;Embalagens;Bahia Peças;Em trânsito;USD 163,51;363 unidades;19;R$ 572,9
PED-13898;Resina Epoxi;Química;LogTech Brasil;Entregue;USD 153,97;428 unidades;4;R$ 416,5
PED-13899;Caixa Papelão;Embalagens;Norte Logística;Entregue;USD 134,19;227 unidades;7;R$ 521,15
PED-13900;Motor de Passo;Mecânica;Indústrias Alfa;Atrasado;USD 168,16;238 unidades;12;R$ 497,8
PED-13901;Caixa Papelão;Embalagens;LogTech Brasil;Entregue;USD 139,41;396 unidades;4;R$ 367,85
PED-13902;Resina Epoxi;Química;Sudeste Express;Atrasado;USD 142,35;218 unidades;8;R$ 504,19
PED-13903;Polímero Industrial;Química;Norte Logística;Entregue;USD 142,78;435 unidades;16;R$ 496,37
PED-13904;Resina Epoxi;Química;Sul Metais;Entregue;USD 165,84;39 unidades;16;R$ 478,52
PED-13905;Polímero Industrial;Química;Nordeste Distribuidora;Entregue;USD 198,88;392 unidades;18;R$ 550,68
PED-13906;Chapa de Aço;Metalurgia;Delta Matérias-Primas;Atrasado;USD 161,22;36 unidades;20;R$ 619,6
PED-13907;Motor de Passo;Mecânica;Sul Metais;Atrasado;USD 140,15;336 unidades;12;R$ 464,54
PED-13908;Polímero Industrial;Química;Norte Logística;Atrasado;USD 128,97;232 unidades;12;R$ 573,14
PED-13909;Cabo de Cobre;Metalurgia;Sudeste Express;Em trânsito;USD 144,58;454 unidades;14;R$ 589,93
PED-13910;Caixa Papelão;Embalagens;Nordeste Distribuidora;Atrasado;USD 189,14;94 unidades;21;R$ 607,48
PED-13911;Chapa de Aço;Metalurgia;Nordeste Distribuidora;Atrasado;USD 174,53;314 unidades;24;R$ 639,7
PED-13912;Circuito Impresso;Eletrônicos;Nordeste Distribuidora;Em trânsito;USD 480,62;165 unidades;12;R$ 632,9
PED-13913;Circuito Impresso;Eletrônicos;Delta Matérias-Primas;Atrasado;USD 426,11;211 unidades;16;R$ 590,94
PED-13914;Chapa de Aço;Metalurgia;Nordeste Distribuidora;Em trânsito;USD 189,59;118 unidades;22;R$ 587,35
PED-13915;Sensor Prototipo;Eletrônicos;Bahia Peças;Em trânsito;USD 411,31;482 unidades;15;R$ 516,6
PED-13916;Motor de Passo;Mecânica;Norte Logística;Entregue;USD 171,17;303 unidades;18;R$ 503,93
PED-13917;Válvula Hidráulica;Mecânica;Amazonas Tech;Atrasado;USD 196,69;295 unidades;40;R$ 813,51
PED-13918;Chapa de Aço;Metalurgia;Bahia Peças;Atrasado;USD 169,29;226 unidades;18;R$ 474,51
PED-13919;Chapa de Aço;Metalurgia;LogTech Brasil;Entregue;USD 153,85;30 unidades;4;R$ 463,56
PED-13920;Sensor Prototipo;Eletrônicos;Global Shipping;Entregue;USD 441,73;309 unidades;22;R$ 615,44
PED-13921;Chapa de Aço;Metalurgia;Global Shipping;Atrasado;USD 184,86;282 unidades;28;R$ 661,71
PED-13922;Polímero Industrial;Química;Nordeste Distribuidora;Em trânsito;USD 179,82;384 unidades;15;R$ 657,68
PED-13923;Chapa de Aço;Metalurgia;Bahia Peças;Entregue;USD 125,81;212 unidades;17;R$ 562,31
PED-13924;Chapa de Aço;Metalurgia;LogTech Brasil;Entregue;USD 158,44;281 unidades;5;R$ 388,01
PED-13925;Cabo de Cobre;Metalurgia;LogTech Brasil;Em trânsito;USD 146,38;366 unidades;3;R$ 371,59
PED-13926;Resina Epoxi;Química;Indústrias Alfa;Atrasado;USD 157,24;130 unidades;14;R$ 574,11
PED-13927;Caixa Papelão;Embalagens;LogTech Brasil;Entregue;USD 143,76;305 unidades;6;R$ 366,2
PED-13928;Cabo de Cobre;Metalurgia;Delta Matérias-Primas;Em trânsito;USD 115,1;20 unidades;14;R$ 527,46
PED-13929;Caixa Papelão;Embalagens;Sudeste Express;Em trânsito;USD 118,78;54 unidades;10;R$ 461,7
PED-13930;Cabo de Cobre;Metalurgia;Bahia Peças;Entregue;USD 146,61;201 unidades;14;R$ 464,3
PED-13931;Sensor Prototipo;Eletrônicos;Sudeste Express;Atrasado;USD 394,96;354 unidades;12;R$ 532,63
PED-13932;Válvula Hidráulica;Mecânica;Norte Logística;Em trânsito;USD 111,78;114 unidades;16;R$ 494,91
PED-13933;Sensor Prototipo;Eletrônicos;Amazonas Tech;Atrasado;USD 582,29;173 unidades;46;R$ 831,71
PED-13934;Motor de Passo;Mecânica;Delta Matérias-Primas;Entregue;USD 157,8;490 unidades;17;R$ 489,71
PED-13935;Circuito Impresso;Eletrônicos;Amazonas Tech;Atrasado;USD 587,35;121 unidades;35;R$ 875,11
PED-13936;Chapa de Aço;Metalurgia;LogTech Brasil;Entregue;USD 160,69;291 unidades;4;R$ 360,07
PED-13937;Motor de Passo;Mecânica;Indústrias Alfa;Atrasado;USD 147,34;263 unidades;9;R$ 567,97
PED-13938;Circuito Impresso;Eletrônicos;Bahia Peças;Entregue;USD 383,28;286 unidades;19;R$ 507,26
PED-13939;Cabo de Cobre;Metalurgia;Nordeste Distribuidora;Entregue;USD 175,14;400 unidades;17;R$ 532,77
PED-13940;Sensor Prototipo;Eletrônicos;Nordeste Distribuidora;Entregue;USD 477,8;322 unidades;23;R$ 588,84
PED-13941;Chapa de Aço;Metalurgia;LogTech Brasil;Atrasado;USD 144,62;275 unidades;3;R$ 369,13
PED-13942;Sensor Prototipo;Eletrônicos;Indústrias Alfa;Atrasado;USD 376,46;59 unidades;16;R$ 512,03
PED-13943;Circuito Impresso;Eletrônicos;Indústrias Alfa;Atrasado;USD 413,91;231 unidades;18;R$ 502,7
PED-13944;Polímero Industrial;Química;Sul Metais;Em trânsito;USD 137,3;232 unidades;14;R$ 403,0
PED-13945;Cabo de Cobre;Metalurgia;Bahia Peças;Entregue;USD 136,64;100 unidades;18;R$ 528,13
PED-13946;Circuito Impresso;Eletrônicos;Delta Matérias-Primas;Entregue;USD 457,97;486 unidades;9;R$ 679,99
PED-13947;Resina Epoxi;Química;Bahia Peças;Atrasado;USD 125,27;340 unidades;14;R$ 510,49
PED-13948;Cabo de Cobre;Metalurgia;Sudeste Express;Entregue;USD 173,14;395 unidades;19;R$ 528,03
PED-13949;Circuito Impresso;Eletrônicos;Delta Matérias-Primas;Entregue;USD 413,17;282 unidades;19;R$ 578,36
PED-13950;Chapa de Aço;Metalurgia;Amazonas Tech;Em trânsito;USD 195,03;165 unidades;28;R$ 976,45
PED-13951;Caixa Papelão;Embalagens;LogTech Brasil;Entregue;USD 102,49;420 unidades;4;R$ 360,11
PED-13952;Polímero Industrial;Química;Global Shipping;Atrasado;USD 172,74;25 unidades;23;R$ 713,14
PED-13953;Chapa de Aço;Metalurgia;Bahia Peças;Em trânsito;USD 175,89;34 unidades;13;R$ 542,7
PED-13954;Motor de Passo;Mecânica;Norte Logística;Entregue;USD 141,09;251 unidades;19;R$ 591,31
PED-13955;Circuito Impresso;Eletrônicos;Sudeste Express;Em trânsito;USD 381,19;341 unidades;20;R$ 513,58
PED-13956;Circuito Impresso;Eletrônicos;Sul Metais;Entregue;USD 364,74;257 unidades;10;R$ 472,68
PED-13957;Resina Epoxi;Química;Sudeste Express;Atrasado;USD 132,93;74 unidades;14;R$ 542,2
PED-13958;Válvula Hidráulica;Mecânica;Norte Logística;Em trânsito;USD 162,22;202 unidades;12;R$ 558,74
PED-13959;Chapa de Aço;Metalurgia;Sul Metais;Entregue;USD 128,48;438 unidades;13;R$ 523,62
PED-13960;Polímero Industrial;Química;Sul Metais;Entregue;USD 147,68;259 unidades;12;R$ 582,45
PED-13961;Válvula Hidráulica;Mecânica;Norte Logística;Em trânsito;USD 178,83;184 unidades;13;R$ 596,41
PED-13962;Circuito Impresso;Eletrônicos;LogTech Brasil;Entregue;USD 402,01;466 unidades;6;R$ 423,51
PED-13963;Cabo de Cobre;Metalurgia;Nordeste Distribuidora;Atrasado;USD 174,96;408 unidades;22;R$ 542,5
PED-13964;Circuito Impresso;Eletrônicos;Sul Metais;Entregue;USD 384,66;410 unidades;13;R$ 482,0
PED-13965;Resina Epoxi;Química;Bahia Peças;Entregue;USD 165,09;478 unidades;15;R$ 457,83
PED-13966;Resina Epoxi;Química;Delta Matérias-Primas;Em trânsito;USD 175,82;329 unidades;23;R$ 632,0
PED-13967;Resina Epoxi;Química;Delta Matérias-Primas;Atrasado;USD 159,91;213 unidades;16;R$ 485,65
PED-13968;Válvula Hidráulica;Mecânica;LogTech Brasil;Entregue;USD 168,78;294 unidades;4;R$ 319,21
PED-13969;Chapa de Aço;Metalurgia;Indústrias Alfa;Entregue;USD 158,02;459 unidades;19;R$ 581,84
PED-13970;Válvula Hidráulica;Mecânica;Bahia Peças;Entregue;USD 130,68;354 unidades;17;R$ 550,26
PED-13971;Chapa de Aço;Metalurgia;Sul Metais;Em trânsito;USD 108,31;66 unidades;10;R$ 489,77
PED-13972;Válvula Hidráulica;Mecânica;Sudeste Express;Em trânsito;USD 125,57;67 unidades;16;R$ 500,36
PED-13973;Válvula Hidráulica;Mecânica;Bahia Peças;Entregue;USD 134,55;207 unidades;15;R$ 547,81
PED-13974;Chapa de Aço;Metalurgia;Sudeste Express;Entregue;USD 141,66;28 unidades;15;R$ 579,76
PED-13975;Sensor Prototipo;Eletrônicos;Bahia Peças;Atrasado;USD 397,68;449 unidades;19;R$ 492,43
PED-13976;Motor de Passo;Mecânica;Global Shipping;Entregue;USD 124,16;369 unidades;31;R$ 738,74
PED-13977;Motor de Passo;Mecânica;Sul Metais;Entregue;USD 120,64;295 unidades;11;R$ 469,39
PED-13978;Sensor Prototipo;Eletrônicos;Indústrias Alfa;Em trânsito;USD 425,62;461 unidades;12;R$ 505,89
PED-13979;Cabo de Cobre;Metalurgia;LogTech Brasil;Entregue;USD 159,06;280 unidades;6;R$ 410,17
PED-13980;Caixa Papelão;Embalagens;Norte Logística;Entregue;USD 145,9;107 unidades;15;R$ 465,89
PED-13981;Válvula Hidráulica;Mecânica;LogTech Brasil;Atrasado;USD 147,56;380 unidades;4;R$ 381,79
PED-13982;Válvula Hidráulica;Mecânica;Global Shipping;Entregue;USD 147,69;174 unidades;25;R$ 620,8
PED-13983;Cabo de Cobre;Metalurgia;LogTech Brasil;Em trânsito;USD 162,77;15 unidades;3;R$ 394,5
PED-13984;Sensor Prototipo;Eletrônicos;Delta Matérias-Primas;Entregue;USD 472,32;148 unidades;25;R$ 573,13
PED-13985;Chapa de Aço;Metalurgia;Indústrias Alfa;Atrasado;USD 136,56;365 unidades;17;R$ 491,45
PED-13986;Motor de Passo;Mecânica;Amazonas Tech;Entregue;USD 194,51;117 unidades;27;R$ 841,4
PED-13987;Sensor Prototipo;Eletrônicos;Global Shipping;Atrasado;USD 442,27;231 unidades;24;R$ 644,12
PED-13988;Circuito Impresso;Eletrônicos;Global Shipping;Entregue;USD 472,48;85 unidades;22;R$ 672,49
PED-13989;Polímero Industrial;Química;Indústrias Alfa;Atrasado;USD 166,26;219 unidades;10;R$ 613,07
PED-13990;Motor de Passo;Mecânica;Sudeste Express;Entregue;USD 193,34;180 unidades;14;R$ 597,51
PED-13991;Válvula Hidráulica;Mecânica;LogTech Brasil;Entregue;USD 145,16;217 unidades;5;R$ 406,21
PED-13992;Motor de Passo;Mecânica;Sul Metais;Entregue;USD 115,57;280 unidades;11;R$ 485,73
PED-13993;Válvula Hidráulica;Mecânica;Bahia Peças;Entregue;USD 193,34;118 unidades;18;R$ 531,5
PED-13994;Caixa Papelão;Embalagens;Bahia Peças;Entregue;USD 126,35;118 unidades;19;R$ 554,99
PED-13995;Válvula Hidráulica;Mecânica;Sul Metais;Em trânsito;USD 131,96;150 unidades;12;R$ 518,94
PED-13996;Motor de Passo;Mecânica;Amazonas Tech;Entregue;USD 219,64;73 unidades;39;R$ 987,49
PED-13997;Polímero Industrial;Química;Sul Metais;Entregue;USD 135,99;261 unidades;12;R$ 479,97
PED-13998;Polímero Industrial;Química;Nordeste Distribuidora;Entregue;USD 187,58;387 unidades;26;R$ 637,43
PED-13999;Caixa Papelão;Embalagens;Bahia Peças;Atrasado;USD 147,98;223 unidades;19;R$ 516,39
PED-14000;Cabo de Cobre;Metalurgia;Global Shipping;Entregue;USD 190,39;145 unidades;23;R$ 570,62
PED-14001;Caixa Papelão;Embalagens;Bahia Peças;Entregue;USD 164,61;168 unidades;14;R$ 488,42
PED-14002;Válvula Hidráulica;Mecânica;Global Shipping;Atrasado;USD 148,04;67 unidades;26;R$ 564,4
PED-14003;Sensor Prototipo;Eletrônicos;LogTech Brasil;Entregue;USD 392,31;231 unidades;7;R$ 390,86
PED-14004;Circuito Impresso;Eletrônicos;Indústrias Alfa;Atrasado;USD 415,46;438 unidades;15;R$ 485,89
PED-14005;Cabo de Cobre;Metalurgia;Sul Metais;Em trânsito;USD 148,92;184 unidades;12;R$ 502,54
PED-14006;Caixa Papelão;Embalagens;Nordeste Distribuidora;Entregue;USD 231,75;153 unidades;22;R$ 567,54
PED-14007;Polímero Industrial;Química;Global Shipping;Atrasado;USD 203,2;112 unidades;33;R$ 730,17
PED-14008;Caixa Papelão;Embalagens;Nordeste Distribuidora;Entregue;USD 133,32;194 unidades;18;R$ 616,65
PED-14009;Válvula Hidráulica;Mecânica;Nordeste Distribuidora;Em trânsito;USD 162,87;426 unidades;19;R$ 740,48
PED-14010;Polímero Industrial;Química;Indústrias Alfa;Entregue;USD 152,74;10 unidades;18;R$ 511,43
PED-14011;Caixa Papelão;Embalagens;Sul Metais;Em trânsito;USD 139,64;413 unidades;13;R$ 498,68
PED-14012;Sensor Prototipo;Eletrônicos;Indústrias Alfa;Entregue;USD 397,15;246 unidades;15;R$ 632,26
PED-14013;Polímero Industrial;Química;Bahia Peças;Entregue;USD 135,83;24 unidades;18;R$ 535,22
PED-14014;Motor de Passo;Mecânica;Indústrias Alfa;Entregue;USD 127,86;60 unidades;13;R$ 451,5
PED-14015;Circuito Impresso;Eletrônicos;Global Shipping;Em trânsito;USD 425,25;236 unidades;31;R$ 652,68
